ad	density	cc	spath	eigencentr	betwcentr
drug_424	-642	-624.5	714	543	-685.5	-664
drug_425	-597.5	609.5	714	486	-670.5	-636
drug_426	-642	-624.5	714	522	-686.5	-664
drug_427	-624	650	714	-454.5	-711.5	-672.5
drug_428	-618.5	789	714	420.5	832	-640
drug_429	-618.5	740	714	473.5	798.5	-640
drug_43	545.5	-511.5	464	297.5	-593	-730
drug_430	-599.5	695	714	500	808.5	529
drug_431	-618.5	650	714	440	-665.5	-640
drug_432	-662	650	714	-518	-706.5	-677
drug_433	-435	835.5	714	357	884	681
drug_434	-432.5	877.5	714	-441.5	911	749
drug_435	-451.5	835.5	714	175.5	798.5	851.5
drug_436	-493.5	877.5	714	294	911	749
drug_437	-554.5	667.5	-620.5	-673.5	671	-617.5
drug_438	-554.5	667.5	-620.5	-673.5	-648	703.5
drug_439	-573	626.5	-549.5	-631.5	642	-668.5
drug_44	545.5	-632	464	372	-666	-678
drug_440	-581	-540	-574	-704	-620	658.5
drug_441	-581	584.5	-574	-704	-620	-642
drug_442	545.5	667.5	464	-526.5	671	608.5
drug_443	-554.5	626.5	-620.5	-850	827.5	526
drug_444	-581	626.5	-574	-858.5	792.5	526
drug_445	545.5	667.5	464	-624.5	602.5	703.5
drug_446	-554.5	584.5	-620.5	-828	555.5	628.5
drug_447	-573	538	-549.5	-631.5	-578.5	689.5
drug_448	-581	-450.5	-574	-791.5	-512	-554.5
drug_449	-581	538	-574	-791.5	586	689.5
drug_45	545.5	-640.5	464	491	-538	-768.5
drug_450	-546	538	-605.5	-683.5	-629	689.5
drug_451	-581	-540	-574	-704	-609.5	-642
drug_452	-535.5	875	671.5	-812	812	496
drug_453	545.5	667.5	-587.5	-570.5	602.5	703.5
drug_454	-546	667.5	-605.5	-683.5	-627.5	-611.5
drug_455	-581	626.5	-574	-704	758.5	669
drug_456	-581	626.5	-574	-704	642	-642
drug_457	-581	-540	-574	-704	-616	-642
drug_458	-581	626.5	-574	-704	-611.5	669
drug_459	-581	626.5	-574	-704	-616	669
drug_46	545.5	-632	464	760.5	-637.5	-678
drug_460	-546	538	-605.5	-683.5	-629	-611.5
drug_461	-573	667.5	-549.5	-631.5	-580	734.5
drug_462	-549.5	694	-607.5	-566.5	-591.5	723.5
drug_463	545.5	584.5	464	-537	-448.5	628.5
drug_464	-581	626.5	-574	-704	827.5	-642
drug_465	-554.5	584.5	-620.5	-673.5	-645.5	717
drug_466	-717	-879.5	-717	-556.5	485.5	-456.5
drug_467	-665	-826.5	-595	-510.5	-453.5	494.5
drug_468	-673.5	-924.5	-676.5	-430.5	569	519
drug_469	-673.5	-838	-676.5	-520	-446	-413
drug_47	545.5	-632	464	623	-659	-678
drug_470	744	-829	744.5	700.5	660.5	757.5
drug_471	-665	-892	-595	509.5	-529.5	-477
drug_472	-717	-765.5	-717	-673	519.5	432.5
drug_473	-710.5	-887	-710.5	-563	465.5	-429
drug_474	-710.5	-887	-710.5	-563	462	-429
drug_475	-717	-879.5	-717	-556.5	-436.5	-456.5
drug_476	-717	-945	-717	-489	-496.5	-524
drug_477	-659.5	-828	671.5	-513	460	-408
drug_478	-710.5	-887	-710.5	-563	501.5	-429
drug_479	-717	-879.5	-717	-556.5	-443	-456.5
drug_48	545.5	584.5	464	581	615	-533
drug_480	-676.5	-834	671.5	-517	507	-432
drug_481	-689	-843.5	-679	-532.5	-470	-468.5
drug_482	-676.5	-720	671.5	-633.5	532.5	-316.5
drug_483	-671.5	-836	671.5	-522	-451.5	-415
drug_484	-717	-879.5	-717	-556.5	458.5	-456.5
drug_485	-717	-879.5	-717	-556.5	465.5	-456.5
drug_486	-689	-930	-679	-443	-557	-558
drug_487	-717	-765.5	-717	-673	540	-341
drug_488	-676.5	-834	671.5	-517	496.5	-432
drug_489	-717	-879.5	-717	-556.5	463	-456.5
drug_49	545.5	626.5	464	518	474	526
drug_490	-673.5	-724	-676.5	-636.5	561.5	-297.5
drug_491	-729.5	-891	-706.5	-566	-472.5	-479
drug_492	-717	-879.5	-717	-556.5	489	-456.5
drug_493	-540.5	-678	671.5	-456	-772.5	-683
drug_494	-431	-674	-401.5	-259.5	-728.5	-684.5
drug_495	-646.5	-857.5	671.5	-347	-881.5	-863.5
drug_496	-640	-774.5	671.5	-432	-784.5	-753
drug_5	-591	-797	-582.5	470	-897	-862
drug_50	545.5	444	464	604	-415	-435.5
drug_51	545.5	538	464	470	529.5	566
drug_52	545.5	489	464	548.5	-485	482.5
drug_53	-354.5	420	-386	558.5	-394.5	440.5
drug_54	740	-480	-386	650	-498.5	-533
drug_55	545.5	538	464	470	515.5	566
drug_56	545.5	538	464	470	715	566
drug_57	545.5	667.5	464	441.5	671	608.5
drug_58	545.5	584.5	464	581	615	458
drug_59	545.5	626.5	464	-407.5	579	669
drug_6	-567	-749	-553.5	724	-872.5	-877.5
drug_60	545.5	-480	464	724	539.5	-533
drug_61	545.5	489	464	548.5	495	482.5
drug_62	545.5	538	464	470	680	566
drug_63	545.5	694	464	-407.5	686	651
drug_64	545.5	538	464	-407.5	435.5	689.5
drug_65	545.5	694	464	-407.5	624	723.5
drug_66	545.5	584.5	464	-407.5	549	628.5
drug_67	545.5	444	464	604	449.5	-435.5
drug_68	545.5	667.5	464	-407.5	602.5	703.5
drug_69	545.5	584.5	464	399.5	549	628.5
drug_7	545.5	-650.5	-535.5	710	-768.5	-705
drug_70	545.5	489	464	548.5	506	482.5
drug_71	545.5	667.5	464	441.5	821.5	608.5
drug_72	-354.5	282.5	-410.5	749	-325	-265
drug_73	545.5	705	464	-485.5	699.5	682
drug_74	545.5	-404	464	710	-425	-435.5
drug_75	545.5	538	464	470	-498.5	566
drug_76	545.5	489	464	548.5	-498.5	-533
drug_77	545.5	584.5	464	-407.5	475	717
drug_78	545.5	-480	464	604	-503.5	-533
drug_79	743	848	-462.5	-574	799.5	921.5
drug_8	-591	-797	-582.5	755	-897	-862
drug_80	545.5	538	464	644.5	595	401.5
drug_81	545.5	584.5	464	-407.5	-415	717
drug_82	545.5	538	464	644.5	-589.5	-611
drug_83	545.5	667.5	464	441.5	533	-654
drug_84	545.5	626.5	464	358	-406	669
drug_85	545.5	399	464	341	-401	677
drug_86	545.5	626.5	464	295.5	507.5	729.5
drug_87	545.5	444	464	604	-480.5	-501
drug_88	545.5	584.5	464	399.5	-589.5	628.5
drug_89	545.5	667.5	464	441.5	856.5	-654
drug_9	-567	-749	-553.5	664	-885.5	-877.5
drug_90	545.5	626.5	464	518	642	526
drug_91	545.5	584.5	464	399.5	549	628.5
drug_92	545.5	538	464	644.5	595	-448.5
drug_93	545.5	626.5	464	518	642	526
drug_94	545.5	626.5	464	358	-583.5	669
drug_95	545.5	584.5	464	581	765.5	-501
drug_96	545.5	538	464	470	529.5	566
drug_97	545.5	584.5	464	-419.5	734.5	628.5
drug_98	545.5	667.5	464	441.5	671	608.5
drug_99	545.5	667.5	464	441.5	671	-611
