ad	density	cc	spath	eigencentr	betwcentr
drug_70	598.5	-530.5	-605.5	-533	-599	-670.5
drug_71	-635	-650	-602	343	-602	296
drug_72	512	569	628	597	-610	-421.5
drug_73	-579.5	-664.5	-664.5	-665.5	817.5	-599.5
drug_74	-579.5	-664.5	-664.5	-665.5	776.5	-599.5
drug_75	-579.5	-664.5	-664.5	-665.5	707	-599.5
drug_76	614	613	-566	698	476	580
drug_77	-579.5	-664.5	-664.5	-665.5	-805	-599.5
drug_78	575	453	364	361	318.5	626
drug_79	-865.5	665.5	625.5	683.5	828	-895.5
drug_8	512	569	628	597	666.5	-421.5
drug_80	-579.5	-664.5	-664.5	-665.5	-745.5	-599.5
drug_81	635.5	663.5	698.5	740.5	809	323.5
drug_82	645	622	-573.5	660	719	691.5
drug_83	-608.5	-678.5	-682.5	-678.5	-655.5	-658.5
drug_84	700	723	774	721.5	789	675
drug_85	678	688	-611	711	815.5	666
drug_86	672.5	725.5	719.5	774.5	671.5	575.5
drug_87	-608.5	-678.5	-682.5	-678.5	-522	-658.5
drug_88	678	688	-611	711	-815.5	666
drug_89	760	765	683	787	-771	696
drug_9	-562	-607	-624	-613	-796.5	604
drug_90	612.5	655.5	672	667	627.5	662
drug_91	760	765	683	787	798.5	696
drug_92	666	719	705	729	900	635
drug_93	678	688	-611	711	749	666
drug_94	745	722	-583	716	787.5	694
drug_95	760	765	683	787	865	696
drug_96	769	773	791	781	739.5	734
drug_97	666	719	705	729	850.5	635
drug_98	602.5	-539	-656.5	-542.5	-623.5	-690.5
drug_99	785	774	-496	789	675.5	737
