ad	density	cc	spath	eigencentr	betwcentr
drug_49	533.5	645.5	554.5	435.5	702.5	676.5
drug_490	775	-446.5	778	659	-581.5	900
drug_491	775	-446.5	778	659	348	900
drug_492	775	422	778	659	373	900
drug_493	775	-446.5	778	659	-542.5	900
drug_494	823.5	823.5	240.5	121.5	920.5	-564.5
drug_495	775	-446.5	778	659	-524	900
drug_496	775	-446.5	778	659	-524	900
drug_5	766	-1000.5	592.5	-581.5	-1021.5	804.5
drug_50	533.5	645.5	554.5	435.5	820.5	-797.5
drug_51	533.5	645.5	554.5	435.5	573	-797.5
drug_52	533.5	-680.5	554.5	435.5	-635	676.5
drug_53	533.5	-680.5	554.5	435.5	783.5	676.5
drug_54	533.5	645.5	-597.5	-627.5	-581.5	676.5
drug_55	533.5	645.5	-597.5	-627.5	613.5	676.5
drug_56	533.5	645.5	554.5	435.5	702.5	-797.5
drug_57	533.5	645.5	554.5	435.5	613.5	-797.5
drug_58	533.5	645.5	-597.5	-627.5	-636	676.5
drug_59	533.5	645.5	-597.5	-627.5	495.5	676.5
drug_6	766	-947	592.5	-549	-949.5	804.5
drug_60	533.5	645.5	-597.5	-627.5	783.5	676.5
drug_61	533.5	645.5	-597.5	-627.5	576.5	676.5
drug_62	533.5	645.5	-597.5	-627.5	495.5	676.5
drug_63	533.5	645.5	-597.5	-627.5	495.5	676.5
drug_64	533.5	645.5	554.5	435.5	783.5	-797.5
drug_65	533.5	645.5	-597.5	-627.5	702.5	676.5
drug_66	533.5	645.5	554.5	435.5	632	-797.5
drug_67	533.5	645.5	-597.5	-627.5	573	676.5
drug_68	533.5	645.5	554.5	435.5	573	-797.5
drug_69	533.5	645.5	-597.5	-627.5	632	676.5
drug_7	766	-947	592.5	-549	-973	804.5
drug_70	533.5	645.5	-597.5	-627.5	783.5	676.5
drug_71	533.5	645.5	-597.5	-627.5	540	676.5
drug_72	533.5	645.5	-597.5	-627.5	632	676.5
drug_73	533.5	645.5	554.5	435.5	573	-797.5
drug_74	533.5	645.5	554.5	435.5	702.5	-797.5
drug_75	533.5	645.5	-597.5	-627.5	654	676.5
drug_76	533.5	645.5	554.5	435.5	702.5	-797.5
drug_77	533.5	645.5	-597.5	-627.5	-675	676.5
drug_78	533.5	645.5	-597.5	-627.5	632	676.5
drug_79	533.5	645.5	554.5	435.5	783.5	676.5
drug_8	-602.5	-1000.5	538.5	-581.5	-1013	750.5
drug_80	533.5	645.5	-597.5	-627.5	820.5	676.5
drug_81	533.5	645.5	-597.5	-627.5	710.5	676.5
drug_82	766	878	787	668	1033	-450.5
drug_83	766	878	787	668	780.5	-450.5
drug_84	766	878	787	668	880	-647.5
drug_85	766	878	787	668	1033	-450.5
drug_86	766	878	787	668	934.5	-450.5
drug_87	766	878	787	668	805	-466
drug_88	766	878	787	668	727.5	-450.5
drug_89	766	878	787	668	852.5	-466
drug_9	766	-1000.5	592.5	-581.5	-985	804.5
drug_90	766	878	787	668	852.5	-450.5
drug_91	766	878	787	668	780.5	-466
drug_92	766	878	787	668	880	-466
drug_93	766	878	787	668	944.5	-466
drug_94	766	878	787	668	934.5	-450.5
drug_95	766	878	787	668	972	-450.5
drug_96	766	878	787	668	727.5	-466
drug_97	766	878	787	668	934.5	-466
drug_98	766	878	787	668	727.5	-466
drug_99	766	878	787	668	858	-466
