ad	density	cc	spath	eigencentr	betwcentr
drug_66	-800.5	-503.5	-662	-229	-391.5	-903
drug_67	-566	-631	563.5	-585	-726	718.5
drug_68	-800.5	-503.5	-662	-229	-480.5	-903
drug_69	-566	-631	563.5	-585	-580.5	718.5
drug_7	1127	1043	601	1027.5	1121.5	1077
drug_70	-566	-631	563.5	-585	-607.5	718.5
drug_71	-566	-631	563.5	-585	-607.5	718.5
drug_72	-566	-631	563.5	-585	-569	718.5
drug_73	-800.5	-503.5	-662	-229	-378.5	-903
drug_74	-800.5	-503.5	-662	-229	-366.5	-903
drug_75	-566	-631	563.5	-585	-607.5	718.5
drug_76	-800.5	-503.5	-662	-229	-467.5	-903
drug_77	-566	-631	563.5	-585	-696.5	718.5
drug_78	-566	-631	563.5	-585	-607.5	718.5
drug_79	-623.5	413	-982	282	631.5	1016
drug_8	1004.5	729.5	581.5	718	725.5	-644.5
drug_80	-566	-631	563.5	-585	633	718.5
drug_81	-566	-631	563.5	-585	-533	718.5
drug_82	912	806	-481	861	629	417
drug_83	912	806	-481	861	573	417
drug_84	-764.5	-944.5	761	-929.5	-949	519
drug_85	912	806	-481	861	567	417
drug_86	912	806	-481	861	570	417
drug_87	-922	-560	-590.5	555	-518.5	643.5
drug_88	912	806	-481	861	-601	417
drug_89	-922	-560	-590.5	555	440	643.5
drug_9	1118.5	751.5	488.5	972	862.5	707.5
drug_90	912	806	-481	861	570	417
drug_91	-922	-560	-590.5	555	-518.5	643.5
drug_92	-922	-560	-590.5	555	-392.5	643.5
drug_93	-922	-560	-590.5	555	-476.5	643.5
drug_94	912	806	-481	861	632.5	417
drug_95	912	806	-481	861	570	417
drug_96	-922	-560	-590.5	555	-515	643.5
drug_97	-922	-560	-590.5	555	-518.5	643.5
drug_98	-922	-560	-590.5	555	-574.5	643.5
drug_99	-922	-560	-590.5	555	-385.5	643.5
