ad	density	cc	spath	eigencentr	betwcentr
drug_478	-877.5	-878.5	819.5	809	-879.5	-873
drug_479	808.5	808.5	819.5	809	-814.5	819.5
drug_48	-692.5	-674.5	-787.5	518	-481	528.5
drug_480	-853	-859	819.5	809	-857	819.5
drug_481	808.5	808.5	819.5	809	-814.5	819.5
drug_482	808.5	808.5	819.5	809	772.5	-843
drug_483	808.5	808.5	819.5	809	806.5	819.5
drug_484	808.5	808.5	819.5	809	806.5	819.5
drug_485	-853	-859	819.5	809	-851.5	819.5
drug_486	-861.5	-845.5	819.5	809	852.5	819.5
drug_487	808.5	808.5	819.5	809	852.5	819.5
drug_488	808.5	808.5	819.5	809	806.5	819.5
drug_489	808.5	808.5	819.5	809	852.5	819.5
drug_49	516	518	-543	518	740	-676
drug_490	808.5	808.5	819.5	809	852.5	819.5
drug_491	808.5	808.5	819.5	809	852.5	819.5
drug_492	808.5	808.5	-839.5	809	806.5	819.5
drug_493	808.5	808.5	819.5	809	852.5	819.5
drug_494	-864	-853	819.5	-818	-875.5	-879.5
drug_495	808.5	808.5	819.5	809	806.5	819.5
drug_496	808.5	808.5	819.5	809	772.5	819.5
drug_5	-734	-786	528.5	518	-799.5	-788.5
drug_50	516	518	528.5	-729.5	-455	528.5
drug_51	516	518	528.5	518	432.5	528.5
drug_52	516	518	-683.5	-574	-545.5	528.5
drug_53	-640.5	-702.5	-839.5	518	-687.5	-617.5
drug_54	516	518	-565.5	-713	740	528.5
drug_55	-640.5	-702.5	-839.5	518	-673	-617.5
drug_56	516	518	-565.5	-713	638.5	528.5
drug_57	-692.5	-674.5	-811	518	638.5	528.5
drug_58	-831	-825	-879	-768.5	-741	-595
drug_59	516	518	528.5	518	432.5	528.5
drug_6	-768.5	-737.5	528.5	518	-736.5	-857
drug_60	-598.5	-660.5	-777	-794.5	-769	-843
drug_61	-831	-825	-879	-768.5	-741	-595
drug_62	-692.5	-674.5	-862.5	-819	-744.5	-663.5
drug_63	516	518	-565.5	-713	638.5	528.5
drug_64	-692.5	-674.5	-811	518	638.5	528.5
drug_65	516	518	528.5	-729.5	-455	528.5
drug_66	-678	-607	-784	518	638.5	528.5
drug_67	-640.5	-702.5	-868.5	-803	-833.5	-751.5
drug_68	516	518	528.5	518	432.5	528.5
drug_69	516	518	528.5	518	638.5	528.5
drug_7	-539.5	518	-529	-735.5	432.5	-598
drug_70	516	518	-565.5	-713	638.5	528.5
drug_71	-692.5	-674.5	-811	518	-447.5	528.5
drug_72	-574	518	-760.5	518	-712.5	-865.5
drug_73	-704.5	-641.5	-603.5	-836	-710.5	-714.5
drug_74	-613.5	-589.5	-602.5	-786.5	-714.5	-845.5
drug_75	-562.5	518	528.5	-757	432.5	528.5
drug_76	-640.5	-702.5	-839.5	518	-673	-617.5
drug_77	516	518	-565.5	-713	432.5	528.5
drug_78	-562.5	518	528.5	-757	432.5	528.5
drug_79	-605.5	-618.5	-792	518	638.5	-688
drug_8	-768.5	-737.5	528.5	518	-731	-857
drug_80	-692.5	-674.5	-811	518	638.5	528.5
drug_81	516	518	-565.5	-713	432.5	528.5
drug_82	516	518	-683.5	-574	-545.5	528.5
drug_83	-640.5	-702.5	-868.5	-803	-833.5	-751.5
drug_84	-640.5	-702.5	-868.5	-803	-833.5	-751.5
drug_85	-640.5	-702.5	-839.5	518	-683.5	-617.5
drug_86	-640.5	-702.5	-839.5	518	-673	-617.5
drug_87	516	518	-543	518	-467	-676
drug_88	-640.5	-702.5	-839.5	518	-683.5	-617.5
drug_89	-640.5	-702.5	-839.5	518	-662.5	-617.5
drug_9	-613.5	-589.5	-761.5	-792	-709.5	-759.5
drug_90	516	518	-543	518	638.5	-676
drug_91	516	518	-543	518	740	-676
drug_92	516	518	-683.5	-574	-545.5	528.5
drug_93	-640.5	-702.5	-839.5	518	-662.5	-617.5
drug_94	-605.5	-618.5	-792	518	638.5	-688
drug_95	-598.5	-660.5	-777	-794.5	-771	-843
drug_96	516	518	-683.5	-574	-545.5	528.5
drug_97	516	518	-683.5	-574	740	528.5
drug_98	516	518	-683.5	-574	638.5	528.5
drug_99	-605.5	-618.5	-792	518	-491.5	-688
