ad	density	cc	spath	eigencentr	betwcentr
drug_374	677.5	276.5	509	938.5	455	269.5
drug_375	677.5	330.5	509	801	515.5	-475
drug_376	677.5	299	509	924	340	-410
drug_377	-695.5	-455	-605.5	1115	-537	-484
drug_378	677.5	330.5	509	-824	280	552
drug_379	677.5	546	509	-695	510.5	571
drug_38	677.5	-736	-557	669	-829	-785
drug_380	677.5	703	509	-695	701.5	656
drug_381	677.5	675.5	509	619.5	671.5	613.5
drug_382	677.5	634.5	509	-695	571.5	674
drug_383	677.5	675.5	509	-750	511.5	613.5
drug_384	677.5	716.5	509	-695	898.5	687
drug_385	677.5	592.5	509	759	613.5	-590
drug_386	677.5	703	-557	-641.5	846.5	656
drug_387	677.5	733.5	509	-695	720.5	722.5
drug_388	677.5	703	509	-750	695.5	656
drug_389	677.5	497	509	875.5	561.5	350.5
drug_39	677.5	-736	-557	550	-816.5	-785
drug_390	677.5	703	509	-750	846.5	656
drug_391	677.5	675.5	509	-750	861.5	613.5
drug_392	677.5	716.5	509	-695	708.5	687
drug_393	677.5	675.5	509	-750	671.5	613.5
drug_394	677.5	634.5	509	696	509.5	531
drug_395	677.5	592.5	509	759	613.5	-590
drug_396	677.5	703	509	-575.5	701.5	656
drug_397	677.5	497	509	726.5	491.5	-546.5
drug_398	677.5	703	-557	-641.5	625	743
drug_399	677.5	733.5	509	-750	560.5	722.5
drug_4	-702	-839	-688.5	902	-992.5	-967.5
drug_40	677.5	-511.5	509	669	-597	-734
drug_400	677.5	716.5	-557	-641.5	708.5	687
drug_401	677.5	733.5	509	-566.5	720.5	722.5
drug_402	677.5	675.5	509	-695	685	613.5
drug_403	677.5	703	-606.5	-769	846.5	656
drug_404	677.5	634.5	-557	696	641.5	531
drug_405	477	-356.5	-557	927	-400.5	-404.5
drug_406	677.5	703	509	-750	846.5	656
drug_407	-803	748.5	764.5	-709	-771	789
drug_408	-797	-720.5	764.5	-649	-798	-775
drug_409	-797	797.5	764.5	-807	849	708
drug_41	677.5	-638.5	509	476.5	-683.5	713.5
drug_410	-797	748.5	764.5	-649	-797	789
drug_411	-732.5	-695	764.5	707.5	-765	-737.5
drug_412	-759	703.5	764.5	-743.5	727	731.5
drug_413	-759	797.5	764.5	-631.5	837.5	-772.5
drug_414	-759	703.5	764.5	-743.5	-692.5	895.5
drug_415	-759	-727.5	764.5	662.5	-804	-762.5
drug_416	-732.5	-695	764.5	713	-761	-725
drug_417	-708	658.5	764.5	616.5	664	675.5
drug_418	-726	-707.5	764.5	556.5	-774	-756.5
drug_419	-759	-727.5	764.5	-634.5	-801.5	-762.5
drug_42	677.5	-511.5	509	669	-597	-734
drug_420	-625	748.5	764.5	501	772	789
drug_421	-775	-750.5	764.5	693	-851	-791.5
drug_422	-753.5	748.5	764.5	501	788.5	789
drug_423	-803	-712.5	764.5	-709	-770	-758
drug_424	-777	-714.5	764.5	719.5	-775.5	-754
drug_425	-732.5	-695	764.5	662.5	-760	-725
drug_426	-777	-714.5	764.5	698.5	-775.5	-754
drug_427	-759	-727.5	764.5	-634.5	-804	-762.5
drug_428	-753.5	797.5	764.5	597	862	-729
drug_429	-753.5	748.5	764.5	650	809	-729
drug_43	677.5	-511.5	509	397.5	-610.5	746.5
drug_430	-734.5	703.5	764.5	676.5	815.5	612.5
drug_431	-753.5	-689	764.5	616.5	-754.5	-729
