ad	density	cc	spath	eigencentr	betwcentr
drug_429	923	832	752.5	-958.5	908.5	544.5
drug_43	657.5	-333	321	-368.5	349.5	471
drug_430	1015	-968.5	-1032	-1044.5	-1003	-679.5
drug_431	-665.5	-1008.5	-1032	-1070.5	-1038	-577.5
drug_432	-581.5	-972.5	-1032	-1070.5	-962.5	-649.5
drug_433	1035	1076	891	1072	928.5	621
drug_434	-647	-1066	-1032	-982	-1025.5	-635
drug_435	820	965	998	952	1008.5	461
drug_436	820	965	998	952	1046	461
drug_437	750	788	611.5	779.5	431.5	903.5
drug_438	-486	-333	459.5	-368.5	-306.5	913.5
drug_439	-695.5	677	718.5	659.5	704.5	743.5
drug_44	-695.5	-545.5	-543.5	-534.5	-758	-606.5
drug_440	-695.5	-545.5	573	-534.5	-515.5	-606.5
drug_441	-695.5	-545.5	-543.5	-534.5	575.5	-606.5
drug_442	-486	-333	459.5	-368.5	361	913.5
drug_443	-695.5	677	718.5	659.5	742	743.5
drug_444	-486	399	633.5	-368.5	322	937.5
drug_445	-695.5	677	718.5	659.5	507.5	743.5
drug_446	775	590	-365	742.5	-404	851
drug_447	-695.5	677	718.5	659.5	-758	743.5
drug_448	-695.5	-545.5	-543.5	-534.5	-660.5	-606.5
drug_449	-695.5	-545.5	-543.5	-534.5	-758	-606.5
drug_45	-695.5	-545.5	-543.5	-534.5	-790	-606.5
drug_450	-695.5	-545.5	-543.5	-534.5	718.5	-606.5
drug_451	-695.5	-545.5	-543.5	-534.5	575.5	-606.5
drug_452	-695.5	-545.5	629	-534.5	592.5	942
drug_453	-695.5	677	718.5	659.5	863.5	743.5
drug_454	731.5	449.5	373	329	320.5	951
drug_455	-486	417.5	621.5	358.5	632.5	-802
drug_456	-695.5	-545.5	-543.5	-534.5	-515.5	-606.5
drug_457	-695.5	-545.5	-543.5	-534.5	-758	-606.5
drug_458	-695.5	677	718.5	659.5	769.5	743.5
drug_459	-695.5	-545.5	-543.5	-534.5	-641.5	-606.5
drug_46	-695.5	-545.5	-543.5	-534.5	-641.5	-606.5
drug_460	-404	-244	377	-247	263.5	-444.5
drug_461	762	771	431.5	759.5	457.5	871.5
drug_462	-695.5	-545.5	-543.5	-534.5	-833.5	-606.5
drug_463	-695.5	-545.5	-543.5	-534.5	-641.5	-606.5
drug_464	-695.5	677	718.5	659.5	797.5	743.5
drug_465	-486	-333	-365	-302	-404	-802
drug_466	-695.5	677	718.5	659.5	-758	743.5
drug_467	-695.5	-545.5	-543.5	535	598.5	651.5
drug_468	-695.5	677	718.5	659.5	-660.5	743.5
drug_469	-486	417.5	621.5	358.5	631.5	-802
drug_47	-695.5	-545.5	-543.5	-534.5	-641.5	-606.5
drug_470	-695.5	677	718.5	659.5	704.5	743.5
drug_471	773.5	777.5	425	768	479.5	895
drug_472	-695.5	677	718.5	659.5	769.5	743.5
drug_473	-695.5	677	718.5	659.5	-790	743.5
drug_474	-695.5	677	718.5	659.5	-641.5	743.5
drug_475	-695.5	677	718.5	659.5	928.5	743.5
drug_476	-695.5	677	718.5	659.5	-790	743.5
drug_477	-695.5	677	718.5	659.5	647.5	743.5
drug_478	-695.5	677	718.5	659.5	656	743.5
drug_479	-695.5	677	718.5	659.5	769.5	743.5
drug_48	-695.5	677	718.5	659.5	704.5	743.5
drug_480	-695.5	677	718.5	659.5	704.5	743.5
drug_481	793.5	797.5	802	789	618	959
drug_482	-695.5	677	718.5	659.5	-660.5	743.5
