ad	density	cc	spath	eigencentr	betwcentr
drug_487	996.5	917.5	704.5	-1060.5	-1056	-1120.5
drug_488	933.5	895.5	-889	945.5	1020.5	-1033
drug_489	933.5	895.5	-889	945.5	1012.5	-1033
drug_49	423	-370	375.5	-587	253	526.5
drug_490	933.5	895.5	-889	945.5	1012.5	-1033
drug_491	-964.5	-966.5	868	-1053	-1108	-1110
drug_492	853	-869.5	-889	976	969.5	881
drug_493	-638.5	-689.5	803	-935	654.5	731
drug_494	953.5	-613	-586.5	-1014	848.5	-981
drug_495	-791.5	-869.5	954.5	-778.5	-945.5	-849.5
drug_496	1085	1000	1089	1113	1096.5	-1125
drug_5	581.5	435.5	-351.5	754.5	516	518
drug_50	638	472	379.5	-717.5	728.5	-802.5
drug_51	-685	-704	-395	363	354	629
drug_52	-444	573	633	488	418.5	-581.5
drug_53	533.5	-550	-569.5	711.5	473	-581.5
drug_54	-714.5	-745.5	-718.5	403	-517.5	-411
drug_55	533.5	-550	-569.5	711.5	598	-581.5
drug_56	-714.5	-745.5	-718.5	403	-739	-411
drug_57	-714.5	-745.5	-718.5	639.5	-809.5	642
drug_58	-774.5	-774.5	-776	826	943.5	773
drug_59	-685	-704	-395	363	-296	629
drug_6	456.5	253.5	272	363	-415	-686
drug_60	-546.5	319	390.5	-663	-305.5	-314
drug_61	-774.5	-774.5	-776	826	944.5	773
drug_62	-771.5	736.5	-765.5	822.5	739.5	768.5
drug_63	-714.5	-745.5	-718.5	403	-507.5	-411
drug_64	-714.5	-745.5	-718.5	639.5	687.5	642
drug_65	644	693	546.5	-705	-869.5	-842
drug_66	-714.5	-745.5	-718.5	563	-612	687
drug_67	744	745	-763.5	824	891.5	765
drug_68	-714.5	-745.5	-718.5	353	-819.5	502
drug_69	652.5	-647	409.5	-705	-869.5	-842
drug_7	-685	-704	-450	307	-645.5	-466.5
drug_70	-714.5	-745.5	-718.5	403	-622	-411
drug_71	-714.5	-745.5	-718.5	639.5	-828.5	642
drug_72	481	-213.5	239.5	-519.5	-191.5	394.5
drug_73	-770.5	-690.5	214.5	-729	-840	-798
drug_74	669.5	-458	327.5	-728	-661.5	-826
drug_75	-764	-767	368.5	-685.5	-888.5	-831.5
drug_76	507.5	387.5	-351.5	743	707.5	659.5
drug_77	-714.5	-745.5	-718.5	403	-605.5	-411
drug_78	-764	-767	368.5	-685.5	-812	-831.5
drug_79	581.5	-550	-569.5	598.5	-685.5	638
drug_8	456.5	253.5	272	363	-337.5	-686
drug_80	-714.5	-745.5	-718.5	639.5	734.5	642
drug_81	-714.5	-745.5	-718.5	403	-622	-411
drug_82	-444	573	633	488	-605	-581.5
drug_83	738.5	751.5	-769.5	814.5	-886	-808
drug_84	738.5	751.5	-769.5	814.5	-685.5	-808
drug_85	533.5	-550	-569.5	711.5	-488	-581.5
drug_86	507.5	387.5	-351.5	743	565.5	659.5
drug_87	423	-370	375.5	-587	253	526.5
drug_88	507.5	387.5	-351.5	743	710.5	659.5
drug_89	533.5	-550	-569.5	711.5	748.5	-581.5
drug_9	-740.5	-684.5	-231	-519.5	-459.5	-283.5
drug_90	-444	-550	-569.5	-430.5	-488	-581.5
drug_91	-444	-550	-569.5	-430.5	-622.5	-581.5
drug_92	-291	408.5	481.5	-587	324	410.5
drug_93	533.5	-550	-569.5	711.5	757	-581.5
drug_94	560.5	-370	-351.5	621.5	710	694
drug_95	-569	458	554.5	-659	-431.5	512.5
drug_96	-291	408.5	481.5	-587	-374	410.5
drug_97	-444	573	633	488	-685.5	-581.5
drug_98	-291	408.5	481.5	-587	477.5	410.5
drug_99	560.5	-370	-351.5	621.5	503.5	694
