ad	density	cc	spath	eigencentr	betwcentr
drug_440	979	983	1001	1054	1045	-794
drug_441	979	983	1001	1054	1039	-794
drug_442	701.5	734.5	738	776	-698.5	-533.5
drug_443	959.5	1033	1049	1008	1034	-767
drug_444	979	983	1001	1054	878.5	-653
drug_445	671.5	714.5	612	758	519.5	-527
drug_446	959.5	1033	1049	1008	922.5	-634.5
drug_447	988	961	979.5	1046.5	897.5	-820
drug_448	1195	773	702.5	1283.5	1128.5	519.5
drug_449	979	983	1001	1054	984	-653
drug_45	824.5	843.5	398.5	653.5	642	932.5
drug_450	932	999	1009.5	993.5	1080.5	-485
drug_451	979	983	1001	1054	984	-653
drug_452	684.5	1255.5	1295.5	732.5	1182.5	-679
drug_453	938.5	965.5	981.5	991.5	1084	-708.5
drug_454	932	999	1009.5	993.5	915.5	-644.5
drug_455	979	983	1001	1054	752	-653
drug_456	979	983	1001	1054	786.5	-653
drug_457	979	983	1001	1054	990	-653
drug_458	979	983	1001	1054	1039	-653
drug_459	979	983	1001	1054	990	-653
drug_46	570.5	-693	663.5	607	615	646
drug_460	932	999	1009.5	993.5	735.5	-485
drug_461	988	961	979.5	1046.5	811.5	-867.5
drug_462	979	983	1032	996.5	843.5	-854.5
drug_463	671.5	714.5	612	758	-521	-527
drug_464	979	983	1001	1054	878.5	-794
drug_465	959.5	1033	1049	1008	927.5	-767
drug_466	-748	-1193	-1209.5	822.5	-1222.5	-1222.5
drug_467	714.5	-696.5	-1066.5	920	-1201.5	1061
drug_468	-683.5	-1138.5	-1196	-706	-1180	-1193
drug_469	689.5	-684.5	-1097	953	-1170.5	-779.5
drug_47	570.5	-693	663.5	607	-743.5	646
drug_470	-1223	-1293	-1271	-1303	-1298	-1253
drug_471	714.5	-696.5	-1066.5	920	-1202.5	1061
drug_472	-748	-1193	-1209.5	822.5	-1224	-1222.5
drug_473	-733.5	-1182.5	-1222	830	-1238	-1177
drug_474	-733.5	-1182.5	-1222	830	-1254.5	-1177
drug_475	-748	-1193	-1209.5	822.5	-1235	-1222.5
drug_476	-748	-1193	-1209.5	822.5	-1241	-1222.5
drug_477	-669.5	-1143.5	-1188	-674	-1242.5	-1155
drug_478	-733.5	-1182.5	-1222	830	-1244.5	-1177
drug_479	-748	-1193	-1209.5	822.5	-1237.5	-1222.5
drug_48	570.5	675.5	576	-727	-589.5	573
drug_480	-730.5	-1175.5	-1203	-714	-1225.5	-1204
drug_481	774.5	-1185	-1176.5	822.5	-1247	-1214.5
drug_482	-730.5	-1175.5	-1203	-714	-1225.5	-1204
drug_483	-707.5	-1150.5	-1219	-686	-1252.5	-1152
drug_484	-748	-1193	-1209.5	822.5	-1226.5	-1222.5
drug_485	-748	-1193	-1209.5	822.5	-1241	-1222.5
drug_486	774.5	-1185	-1176.5	822.5	1238	-1214.5
drug_487	-748	-1193	-1209.5	822.5	-1219	-1222.5
drug_488	-730.5	-1175.5	-1203	-714	-1225.5	-1204
drug_489	-748	-1193	-1209.5	822.5	-1232.5	-1222.5
drug_49	-592.5	-633.5	494	-841.5	607.5	760.5
drug_490	-683.5	-1138.5	-1196	-706	-1188.5	-1193
drug_491	825	1274	-1178	865	1279.5	-1240
drug_492	-748	-1193	-1209.5	822.5	-1230	-1222.5
drug_493	698	1178	1220.5	742	1211.5	-1021
drug_494	659	-646.5	-1056	1070.5	-1156.5	848.5
drug_495	667.5	1106.5	1220.5	742	1168	1083.5
drug_496	-703.5	-1117.5	1220.5	742	1165	1083.5
drug_5	1039	1060	937.5	1072.5	909.5	945
drug_50	-592.5	-633.5	494	-841.5	-651	760.5
drug_51	-592.5	-633.5	494	-841.5	-454.5	760.5
drug_52	570.5	675.5	715.5	-621.5	681	634.5
drug_53	786.5	465.5	277.5	948.5	725	782.5
drug_54	806.5	913.5	261.5	937.5	-377.5	836.5
drug_55	570.5	675.5	576	-727	-586	573
drug_56	-592.5	-633.5	494	-841.5	-457	760.5
drug_57	-592.5	-633.5	494	-841.5	-466	760.5
drug_58	-592.5	-633.5	494	-841.5	-461	760.5
drug_59	-592.5	-633.5	494	-841.5	-470.5	760.5
drug_6	1023.5	1005.5	937.5	1072.5	1019.5	968.5
drug_60	570.5	675.5	576	-727	-584.5	573
drug_61	-592.5	-633.5	494	-841.5	-646.5	760.5
drug_62	570.5	675.5	576	-727	-773.5	573
drug_63	-592.5	-633.5	494	-841.5	607.5	760.5
drug_64	-592.5	-633.5	494	-841.5	537	760.5
drug_65	-592.5	-633.5	494	-841.5	-457	760.5
drug_66	-592.5	-633.5	494	-841.5	-461	760.5
drug_67	-592.5	-633.5	494	-841.5	-466	760.5
drug_68	-592.5	-633.5	494	-841.5	-466	760.5
drug_69	570.5	675.5	576	-727	-589.5	573
drug_7	877.5	890.5	1021	933	743	854
drug_70	-592.5	-633.5	494	-841.5	-466	760.5
drug_71	-592.5	-633.5	494	-841.5	545.5	760.5
drug_72	786.5	465.5	417	792	829.5	844
drug_73	570.5	675.5	715.5	-621.5	-693	634.5
drug_74	-592.5	-633.5	494	-841.5	-461	760.5
drug_75	570.5	675.5	576	-727	-770	573
drug_76	570.5	675.5	576	-727	-421.5	573
drug_77	-592.5	-633.5	494	-841.5	545.5	760.5
drug_78	570.5	675.5	576	-727	-770	573
drug_79	-671	-832	465.5	436	-421	734.5
drug_8	1039	1060	937.5	1072.5	1147.5	945
drug_80	-573	675.5	576	-778	585.5	573
drug_81	-592.5	-633.5	494	-841.5	-457	760.5
drug_82	477	629	663.5	634.5	-676	-493.5
drug_83	442.5	504.5	534	532	727	-700
drug_84	442.5	504.5	534	532	430	-700
drug_85	442.5	504.5	534	532	560.5	-700
drug_86	570.5	675.5	702	572.5	584.5	626.5
drug_87	477	629	663.5	634.5	644.5	-493.5
drug_88	477	629	663.5	634.5	518	-493.5
drug_89	442.5	504.5	534	532	553	-700
drug_9	1023.5	1005.5	937.5	1072.5	1131	968.5
drug_90	609	757	774	683	-624	435
drug_91	477	629	663.5	634.5	737.5	-493.5
drug_92	609	757	774	683	849.5	435
drug_93	477	629	663.5	634.5	518	-493.5
drug_94	477	629	663.5	634.5	518	-493.5
drug_95	477	629	663.5	634.5	626	-493.5
drug_96	477	629	663.5	634.5	507.5	-493.5
drug_97	609	757	774	683	782	435
drug_98	477	629	663.5	634.5	800.5	-493.5
drug_99	477	629	663.5	634.5	745.5	-493.5
Enalapril	-1093.5	-1103.5	-1263	-1034	-1238	1185
Eprosartan	1037.5	1119.5	1190	1146	1007	1278
Esmolol	-1185.5	-1280.5	-1249	-1290	-1288	-1249
Etacrynic_acid	-769.5	-765.5	-717	-917.5	-774.5	964
Etilefrine	1295	1282	1346	1296	1267	-1087
Ezetimibe	1076	1097	-644	514	540.5	1144
Felodipine	354	-718.5	-992	451	859	240.5
Fenofibrate	415.5	515.5	-627	486.5	561.5	994.5
Fenoldopam	-838	-969	-938.5	-890.5	-993	772.5
Gemfibrozil	-925.5	-864.5	-980	-897	-776	-826
Hydroflumethiazide	1134	700	665	672	1138	-995
Iloprost	-1105.5	483	-1223	468	-582	1186
Indapamide	-1224	-1292	-688	-1076	-1272	-1245
Irbesartan	960.5	528	-772	453	189	1166
Isradipine	-1200	652	-1237	-1065	666	1217
Labetalol	-791	-792	-813	-771	420	618
Losartan	1049.5	1073.5	-180	940	-406	1267
Lovastatin	959	991	1076	1017	865	-1067
Menadione	445.5	-567.5	-1077	-452.5	-614	967
Mephentermine	585	605	1002	225	-635	719
Metolazone	-1149.5	-1203.5	-1279	-1254	-1272	-1339
Metoprolol	-680.5	-757.5	-998	285	-776	787.5
Midodrine	1040	999	-533	706.5	-731	1252
Milrinone	360.5	-571.5	-770	392.5	-822	-459
Moexipril	1073.5	1067.5	650	733	1066	1338
Nadolol	-705.5	-672.5	-718	-651	-117	1113
Niacin	390.5	-731.5	-765	927.5	-879.5	868.5
Nicardipine	-252.5	-879.5	-1033.5	-315.5	-875	692.5
Nicotinyl_alcohol	-962.5	-796.5	-744	-899	-706	-712
Nifedipine	592.5	642.5	1141	-725.5	1091.5	1143
Nimodipine	805	748	750.5	1114	976.5	-1130
Nitrendipine	-998	-978	721.5	-952.5	-939	1246.5
Nitrofural	1078	1137	-851	1138.5	1002.5	1218.5
Olmesartan	-771.5	-489.5	-619	-65	-567	1133
Ouabain	995.5	1053.5	915.5	797	855	1238
Oxprenolol	687.5	730.5	888.5	695	685	1034
Perindopril	435.5	380.5	-792.5	-623.5	-666	-891.5
Pindolol	-569	452	700	-799	171	379
Piretanide	1319	1361	1339	1331	1336	1312
Practolol	513	-660	1031.5	536.5	966	704.5
Pravastatin	1089	1144	898	1093.5	912.5	1267
Probucol	897	-980	1087.5	-1040	-1218	-1161
Propranolol	-671.5	-730.5	-994	-691	-777	-873
Quinapril	-400	-350.5	-653.5	-669	-896	-948.5
Quinethazone	732.5	-619	388	100.5	-675	-1200
Ramipril	-1186.5	-1132.5	-1011	-1024.5	-1077	1191
Rivaroxaban	1114.5	1121.5	647	-955.5	1005	1268
Rosuvastatin	968	966	981	1098	778	-1001
Simvastatin	-296.5	-631.5	904	-105	-641	528.5
Sotalol	1054	1083	1161	-755	1101	1246
Spironolactone	-1141.5	-926.5	-1262	-783	-1279	-1379
Synephrine	-986.5	-1078.5	-908	-875	-1000.5	-1083
Telmisartan	-846.5	-636.5	277.5	-643	-639	1178
Ticlopidine	580	613	721.5	1088.5	1035	1217.5
Tienilic_acid	-1175	-1128	-1241.5	-1229	727	-1275
Timolol	-705.5	753.5	888.5	778.5	853.5	777.5
Torasemide	-518.5	-653.5	-1024.5	127.5	-717	273.5
Treprostinil	-556.5	-967.5	-1188	-584.5	-1083.5	1191
Triamterene	-158	-534	-805	-71.5	-513.5	732
Valsartan	845	951	1075	974	-877	947
Warfarin	-1070.5	-1207.5	-1273	-1070.5	-1068	-1186
