ad	density	cc	spath	eigencentr	betwcentr
drug_422	-831	-1280	-1066.5	-1351.5	-874.5	-698.5
drug_423	-831	-1155	-907.5	-1337.5	1009	-756.5
drug_424	-831	-1116	-963.5	-1308.5	971	-733.5
drug_425	-831	-1218	-1106.5	-1317.5	-1004.5	-656.5
drug_426	-831	-1116	-963.5	-1308.5	981.5	-733.5
drug_427	-831	1033.5	914	-1184	1006.5	692
drug_428	-831	-1280	-1066.5	-1351.5	897	-698.5
drug_429	-831	-1280	-1066.5	-1351.5	-876.5	-698.5
drug_43	-831	-802	685.5	-635.5	-875.5	906.5
drug_430	-831	-1087.5	922.5	-1316	821	-206
drug_431	-831	-1280	-1066.5	-1351.5	-877.5	-698.5
drug_432	-831	1028	865.5	-1240.5	1024	-738.5
drug_433	-831	-1049	-1179	-1005.5	-1139.5	-613
drug_434	-831	-1212	-1219	-1193.5	-1078.5	-337
drug_435	-831	827	853	-874	815.5	-489
drug_436	-831	-1218	-1180	-1303	-1129.5	-735
drug_437	-831	1262	1266	1237	1216	-764.5
drug_438	-831	1262	1266	1237	-1043	-764.5
drug_439	-831	1191	1196.5	1275.5	1088	-974
drug_44	-831	-836	810	738.5	-898	732.5
drug_440	-831	1212	1218	1283	1065	-949
drug_441	-831	1212	1218	1283	894	-949
drug_442	-831	912	902.5	948	-845	-647.5
drug_443	-831	1262	1266	1237	940.5	-915
drug_444	-831	1212	1218	1283	1229.5	-792
drug_445	-831	883	751	925	512.5	-642
drug_446	-831	1262	1266	1237	1216	-764.5
drug_447	-831	1191	1196.5	1275.5	966	-974
drug_448	-831	1001	915.5	1535.5	1339	-589.5
drug_449	-831	1212	1218	1283	1062	-792
drug_45	-831	1041	493.5	791	938.5	1068.5
drug_450	-831	1227.5	1226.5	1221.5	1205	-588
drug_451	-831	1212	1218	1283	1065	-792
drug_452	-831	1489.5	1518	952	1411.5	-779
drug_453	-831	1195	1198.5	1219.5	933.5	-852.5
drug_454	-831	1227.5	1226.5	1221.5	1265	-776.5
drug_455	-831	1212	1218	1283	1169.5	-792
drug_456	-831	1212	1218	1283	993	-792
drug_457	-831	1212	1218	1283	940	-792
drug_458	-831	1212	1218	1283	1070	-792
drug_459	-831	1212	1218	1283	1065	-792
drug_46	-831	-836	810	738.5	-715	732.5
drug_460	-831	1227.5	1226.5	1221.5	983.5	-588
drug_461	-831	1191	1196.5	1275.5	1012.5	-1034.5
drug_462	-831	1212	1250	1225.5	1121.5	-1018.5
drug_463	-831	883	751	925	459.5	-642
drug_464	-831	1212	1218	1283	948	-949
drug_465	-831	1262	1266	1237	1116.5	-915
drug_466	-831	-1395	-1394	1042.5	-1431	-1420.5
drug_467	-831	-859	-1212.5	1091	-1409	1180
drug_468	-831	-1337.5	-1378.5	-880	-1384.5	-1383
drug_469	-831	-846	-1246	1127	-1370	-960.5
drug_47	-831	-836	810	738.5	-903	732.5
drug_470	-831	-1540	-1504	-1550	-1548	-1471
drug_471	-831	-859	-1212.5	1091	-1410	1180
drug_472	-831	-1395	-1394	1042.5	-1437	-1420.5
