ad	density	cc	spath	eigencentr	betwcentr
drug_462	-831	765.5	708.5	-1031	-1047.5	-662
drug_463	-831	-1250.5	-1222	-1125.5	-1089.5	-1258.5
drug_464	-831	-1010.5	-863	-991.5	-1071.5	-836.5
drug_465	-831	-1232.5	-1206.5	-1133	-1268	-1217
drug_466	-831	1185	1150.5	1222.5	1228	1037.5
drug_467	-831	1185	1150.5	1222.5	1228	1037.5
drug_468	-831	1185	1150.5	1222.5	1294.5	1037.5
drug_469	-831	1185	1150.5	1222.5	1259.5	1037.5
drug_47	-831	-820	1150.5	-1277.5	843.5	1473.5
drug_470	-831	1185	1150.5	1222.5	1259.5	1037.5
drug_471	-831	1185	1150.5	-1348	1259.5	1037.5
drug_472	-831	1185	1150.5	1222.5	1308	1037.5
drug_473	-831	1185	1150.5	1222.5	1259.5	1037.5
drug_474	-831	1185	1150.5	-1348	1259.5	1037.5
drug_475	-831	1185	1150.5	-1256.5	1259.5	1037.5
drug_476	-831	1185	1150.5	-1348	1259.5	1037.5
drug_477	-831	1185	1150.5	1222.5	1178.5	1037.5
drug_478	-831	1185	1150.5	1222.5	1259.5	1037.5
drug_479	-831	1185	1150.5	1222.5	1259.5	1037.5
drug_48	-831	-815.5	708.5	-1075	-1196	-823
drug_480	-831	1185	1150.5	1222.5	1259.5	1037.5
drug_481	-831	1185	1150.5	1222.5	1294.5	1037.5
drug_482	-831	1185	1150.5	-1262.5	1448.5	1037.5
drug_483	-831	1185	1150.5	1222.5	1259.5	1037.5
drug_484	-831	1185	1150.5	1222.5	1308	1037.5
drug_485	-831	1185	1150.5	1222.5	1382	1037.5
drug_486	-831	1185	1150.5	-1265.5	1259.5	1037.5
drug_487	-831	1185	1150.5	1222.5	1259.5	1037.5
drug_488	-831	1185	1150.5	1222.5	1259.5	1037.5
drug_489	-831	1185	1150.5	1222.5	1113	1037.5
drug_49	-831	765.5	708.5	834	-884	-619
drug_490	-831	1185	1150.5	1222.5	1143.5	1037.5
drug_491	-831	1185	1150.5	-1256.5	1308	1037.5
drug_492	-831	1185	1150.5	-1348	1143.5	1037.5
drug_493	-831	1185	1150.5	1222.5	1113	1037.5
drug_494	-831	1521.5	1150.5	-1020	1565	743
drug_495	-831	1185	1150.5	1222.5	1259.5	1037.5
drug_496	-831	1502	-1217.5	-1527.5	1498	-943.5
drug_5	-831	-851	708.5	834	-1199.5	-872.5
drug_50	-831	765.5	708.5	-935	-1017	-558
drug_51	-831	-593	708.5	-843	-749	781
drug_52	-831	-913.5	-1021	834	-1094.5	-958.5
drug_53	-831	-1010.5	-863	-991.5	-1086.5	-836.5
drug_54	-831	-964.5	-794.5	-877	-937	781
drug_55	-831	-1010.5	-863	-991.5	1290.5	-836.5
drug_56	-831	-964.5	-794.5	-877	-1144	781
drug_57	-831	-1042	708.5	-1050.5	-1167.5	781
drug_58	-831	-1259	-1193	-1167.5	-1279.5	-1273.5
drug_59	-831	-593	708.5	-843	-957	781
drug_6	-831	1000.5	708.5	1134	-803	925
drug_60	-831	765.5	-815.5	-944.5	908.5	-678
drug_61	-831	-1259	-1193	-1167.5	-1486.5	-1273.5
drug_62	-831	-1236	-1189.5	-1158	-1272	-1251
drug_63	-831	-964.5	-794.5	-877	-715	781
drug_64	-831	-1042	708.5	-1050.5	-996.5	781
drug_65	-831	-1010.5	-908.5	-900	-1245.5	-913
drug_66	-831	-815.5	708.5	-1019.5	-844	-790.5
drug_67	-831	-1232.5	-1206.5	-1133	-1095.5	-1217
drug_68	-831	-759	708.5	-792	-799	781
drug_69	-831	-801.5	708.5	834	-961	-1039
drug_7	-831	-625	-759	586.5	-1013.5	989.5
drug_70	-831	-964.5	-794.5	-877	-1144	781
drug_71	-831	-1042	708.5	-1050.5	-949.5	781
drug_72	-831	-511	708.5	-573	-716	-852
drug_73	-831	-793	708.5	-1078	-963	781
drug_74	-831	-815.5	708.5	-940	-970	-1140
drug_75	-831	-1042	708.5	-1012	-1105	781
drug_76	-831	765.5	708.5	-1031	-1254.5	-662
drug_77	-831	-964.5	-794.5	-877	-1144	781
drug_78	-831	-1042	708.5	-1012	-1107	781
drug_79	-831	-801.5	708.5	-895.5	1062.5	-918.5
drug_8	-831	1000.5	708.5	1134	-1011	925
drug_80	-831	-1042	708.5	-1050.5	-1163.5	781
drug_81	-831	-964.5	-794.5	-877	-937	781
drug_82	-831	-913.5	-1021	834	-842.5	-958.5
drug_83	-831	-1250.5	-1222	-1125.5	-1260.5	-1258.5
drug_84	-831	-1250.5	-1222	-1125.5	-1467.5	-1258.5
drug_85	-831	-1010.5	-863	-991.5	-1071.5	-836.5
drug_86	-831	765.5	708.5	-1031	1062.5	-662
drug_87	-831	765.5	708.5	834	908.5	-619
drug_88	-831	765.5	708.5	-1031	1062.5	-662
drug_89	-831	-1010.5	-863	-991.5	-1071.5	-836.5
drug_9	-831	-604.5	708.5	-973	-730	-1031
drug_90	-831	765.5	-896.5	834	908.5	-1054
drug_91	-831	765.5	-896.5	834	908.5	-1054
